customer_id,first_name,last_name,email,phone,address,city,state
930,Bhavani,Sarraf,emitter@example.org,3806157096,"63/30
Nath Chowk, Gulbarga 585526",Nath Chowk,585526
931,Dev,Gade,sanebaljiwan@example.com,4518928328,"97, Chaudhari Zila, Ghaziabad 456695",Chaudhari Zila,456695
932,Tamanna,Natt,nsengupta@example.net,1061028608,"46
Babu Zila
Gurgaon-824314",Gurgaon,824314
933,Reyansh,Mutti,mitterdarika@example.org,91 9000000348,"H.No. 05
Barad Ganj, Mirzapur 824356",Barad Ganj,824356
934,Bachittar,Mane,amol43@example.com,6341289739,"31/455, Mannan Road
Coimbatore-276311",Coimbatore,276311
935,Idika,Mitter,vritti52@example.com,9818475129,"H.No. 200
Vala Path
Sultan Pur Majra 500063",Vala Path,500063
936,Chandani,De,emahal@example.net,91 9000000349,"39/80, Pant Path, Rourkela 266076",Pant Path,266076
937,Neha,Hari,npandit@example.com,91 9000000350,"H.No. 596, Sani Chowk
Avadi-298135",Avadi,298135
938,Manbir,Mangal,sshah@example.com,6726595343,"05
Chacko Circle, Raichur 739634",Chacko Circle,739634
939,Kabir,Deol,mraman@example.net,91 9000000351,"92
Talwar
Amroha 657772",Talwar,657772
940,Tejas,Kulkarni,cchandra@example.com,2659816362,"H.No. 89
Karpe Road
Tiruvottiyur-902965",Tiruvottiyur,902965
941,Yutika,Bali,qmajumdar@example.net,4801892497,"H.No. 96
Thakkar Ganj, Bhavnagar 705441",Thakkar Ganj,705441
942,Champak,Rao,dashdarsh@example.net,3983446841,"H.No. 376
Tiwari Circle
Guntakal 541470",Tiwari Circle,541470
943,Janya,More,annechanchal@example.com,91 9000000352,"H.No. 03
Dayal Path, Udaipur-541359",Udaipur,541359
944,Raghav,Pradhan,hiral75@example.com,9317509572,"H.No. 29, Ganesh Chowk
Raipur-572646",Raipur,572646
945,Vyanjana,Dhar,chakradevvala@example.org,7256412151,"H.No. 205, Kalla Path, Bilaspur-340629",Bilaspur,340629
946,Idika,Kumar,ikshita92@example.com,1403006665,"66, Talwar Path, Pudukkottai-487862",Pudukkottai,487862
947,Nikita,Som,praneeldalia@example.com,91 9000000353,"H.No. 62
Walla Circle, Gwalior-176355",Gwalior,176355
948,Mekhala,Khurana,atisunder@example.org,91 9000000354,"174, Talwar
Bhatpara 795909",Talwar,795909
949,Vansha,Yohannan,anusharaghavan@example.org,1353454209,"H.No. 38, Brahmbhatt Circle, Kirari Suleman Nagar 694922",Brahmbhatt Circle,694922
950,Advika,Comar,mroy@example.com,91 9000000355,"H.No. 24
Chakrabarti Road
Chandigarh 799247",Chakrabarti Road,799247
951,Madhavi,Toor,saxenapratyush@example.net,5341519160,"H.No. 494
Goswami Chowk, Nadiad 087050",Goswami Chowk,087050
952,Aachal,Kothari,ucchal64@example.net,91 9000000356,"H.No. 96
Dave Zila, Rohtak-840136",Rohtak,840136
953,Jai,Sethi,bsaini@example.net,4954208390,"31
Sur Path
Gangtok 839747",Sur Path,839747
954,Logan,Murty,watika80@example.net,4073018166,"H.No. 31
Rajagopal Chowk, Bellary 008975",Rajagopal Chowk,008975
955,Warhi,Karnik,qdeep@example.org,2808894292,"29/875
Rastogi Path, Haridwar 482290",Rastogi Path,482290
956,Osha,Deo,ranveer27@example.org,5081682444,"72/71
Parmer Zila
Siwan-445189",Siwan,445189
957,Arin,Maharaj,balayprisha@example.org,8493807762,"H.No. 602
Chakraborty Street, Loni-243612",Loni,243612
958,Arunima,Baral,manthan58@example.net,4037873751,"H.No. 348, Prakash Path, Ramagundam-777384",Ramagundam,777384
959,Diya,Goswami,manyaarya@example.com,91 9000000357,"112
Chhabra Path
Mangalore-258204",Mangalore,258204
960,Ekansh,Prakash,chakradharpatla@example.org,91 9000000358,"20/305, Singh Road, Bhilwara 482259",Singh Road,482259
961,Gayathri,Narayanan,majumdardhruv@example.org,1513343942,"10, Sinha Path
Ghaziabad 245065",Sinha Path,245065
962,Raghav,Chakrabarti,rprabhu@example.com,499638204,"03, Mukhopadhyay Road, Jammu-357081",Jammu,357081
963,Girindra,Chahal,babuyashica@example.com,91 9000000359,"94, Mistry Marg
Gandhinagar 580883",Mistry Marg,580883
964,Jai,Chakrabarti,bhavsarpraneel@example.org,8525212811,"H.No. 133
Khanna Road
Chapra-722839",Chapra,722839
965,Triveni,Ram,chaudharirohan@example.org,5151410045,"72, Wason Chowk, Begusarai-004493",Begusarai,004493
966,Reyansh,Rattan,ati16@example.org,1244912692,"58/896
Patil Circle
Chapra 316326",Patil Circle,316326
967,Kalpit,Mukhopadhyay,cdhawan@example.com,3272868378,"568
Rege Marg
Saharanpur 810373",Rege Marg,810373
968,Peter,Kumar,leena17@example.net,91 9000000360,"H.No. 785
Munshi Nagar
Durgapur-732304",Durgapur,732304
969,Wakeeta,Merchant,chamanchoudhry@example.net,3902252745,"H.No. 280, Kota Path, Phagwara 014825",Kota Path,014825
970,Jairaj,Sane,leenawalla@example.org,91 9000000361,"657
Raghavan Ganj, Rewa-607809",Rewa,607809
971,Neel,Morar,sabharwalurmi@example.com,6030644307,"941, Varghese Nagar, Nellore-796650",Nellore,796650
972,Wazir,Ramesh,rayjacob@example.net,91 9000000362,"18, Gala Circle
Loni 619276",Gala Circle,619276
973,Zaid,Sheth,emurthy@example.org,4302749781,"H.No. 03, Dhingra Ganj
Haldia 418068",Dhingra Ganj,418068
974,Reva,Anne,jkonda@example.net,91 9000000363,"H.No. 657, Sabharwal, Sikar-756140",Sikar,756140
975,Sanaya,Sood,leenanayak@example.com,9763455851,"H.No. 819, Doctor, Bijapur 188813",Doctor,188813
976,Ishani,Karpe,daksha85@example.org,91 9000000364,"596
Rastogi Street
Proddatur 875563",Rastogi Street,875563
977,Alexander,Dada,akota@example.net,91 9000000365,"61/985
Manne Circle, Ambarnath 612132",Manne Circle,612132
978,Unni,Mahal,saihegde@example.net,3010022468,"H.No. 75, Bhasin Street
Siwan-818190",Siwan,818190
979,Harshil,Dass,sureshdeepa@example.org,4460819381,"H.No. 183
Ravel Circle
Miryalaguda-094673",Miryalaguda,094673
980,Yashvi,Patel,yuvrajkapadia@example.org,5512441129,"91/278
Uppal Nagar, Ghaziabad 109903",Uppal Nagar,109903
981,Chanchal,Buch,raufitan@example.org,6281978517,"H.No. 856, Sarma Path
Raebareli-562592",Raebareli,562592
982,Vivaan,Kaur,tanveerkohli@example.com,9154497093,"46
Sarna Road
Shimoga-838625",Shimoga,838625
983,Yashawini,Handa,sehgalfalguni@example.org,6869449225,"H.No. 54
Mall Street, Kharagpur 031854",Mall Street,031854
984,Devansh,Kara,yaminidhawan@example.net,91 9000000366,"70/146, Kohli, Bhilai-880322",Bhilai,880322
985,Daksha,Wable,issacbalvan@example.net,2055113283,"55/71
Parmar Zila, Rajpur Sonarpur 417246",Parmar Zila,417246
986,Pallavi,Raman,nidhiravi@example.com,91 9000000367,"69/250
Chhabra Marg
Jamnagar 920479",Chhabra Marg,920479
987,Jackson,Bal,buchmanthan@example.org,5528164515,"03/61, Dube Path
Bokaro-336613",Bokaro,336613
988,Veer,Som,hkar@example.com,3613738705,"H.No. 28
Sha Chowk
Cuttack-527559",Cuttack,527559
989,Hema,Dave,dattawahab@example.net,2623181533,"H.No. 372, Brar Road
Yamunanagar-534314",Yamunanagar,534314
990,Raagini,Bava,liam89@example.net,3156431353,"86
Krishnan Ganj, Chandrapur-929886",Chandrapur,929886
991,Simon,Aggarwal,kaulgunbir@example.net,5829712785,"24
Cheema Marg, Kishanganj-346596",Kishanganj,346596
992,Vyanjana,Mistry,qasim88@example.org,91 9000000368,"85/70
Vora Street, Sangli-Miraj & Kupwad 966620",Sangli,966620
993,Ikshita,Dhar,jagat79@example.com,3856345153,"42/00, Dara Zila, Berhampore 602610",Dara Zila,602610
994,Jeevika,Bhatti,praman@example.org,8138052291,"H.No. 050
Pillai Ganj, Dhule 841158",Pillai Ganj,841158
995,Gaurav,Chacko,hsengupta@example.net,3340828919,"089, Gala Road
Rourkela 783931",Gala Road,783931
996,Aryan,Morar,rachit51@example.net,91 9000000369,"H.No. 77, Raj Path, Korba 946470",Raj Path,946470
997,Odika,Kulkarni,akshay36@example.com,9096300484,"92/156, Gill Chowk, Rohtak 408545",Gill Chowk,408545
998,Jatin,Rajagopal,darfaraj@example.net,1735442617,"H.No. 82, Salvi Circle, Bihar Sharif-054681",Bihar Sharif,054681
999,Bhanumati,Srinivasan,roygeetika@example.org,91 9000000370,"26/95
Viswanathan Chowk, Bellary-586585",Bellary,586585
1000,Bhavika,Lall,ramanathananika@example.org,8656745914,"52/78
Chada Nagar, Warangal-203390",Warangal,203390
